-0.255431 0.624635 1
-0.696926 0.229285 1
-0.935927 0.067206 0
-0.378135 -0.443919 1
0.738993 0.8255 1
-0.136525 0.897124 0
-0.435812 -0.673464 0
-0.878896 0.18008 0
-0.637423 0.961009 0
-0.602508 0.0466622 1
-0.166301 -0.487914 1
-0.231593 -0.888236 0
0.862058 -0.366388 0
-0.342043 0.773132 1
-0.621675 0.0634412 1
0.611963 0.0253588 0
0.721557 0.636 1
0.927575 0.763395 0
0.448652 -0.855937 1
0.489229 0.80246 0
-0.544523 0.110764 1
-0.446938 -0.495143 0
-0.0721959 0.842122 1
0.608935 0.395464 1
0.473556 -0.764952 0
0.341326 -0.282864 0
0.760908 -0.068697 0
-0.219774 0.64028 1
0.176591 -0.262033 0
0.802136 -0.786862 0
-0.663297 -0.1427 1
0.0364619 -0.609038 1
-0.436482 -0.658534 0
-0.756158 -0.529656 0
0.737589 0.680211 1
-0.288824 0.576821 0
-0.428482 0.810302 1
-0.69093 0.213062 1
0.469707 -0.944126 0
0.311689 0.00753215 1
0.833199 -0.0350808 1
0.569181 -0.260409 0
0.374333 0.230046 1
-0.0684815 0.57088 0
0.476193 0.255978 0
-0.770435 0.252109 0
0.946645 0.364546 0
0.938938 -0.421436 0
-0.0132056 0.825753 1
-0.495667 0.655875 1
-0.225789 0.355088 0
0.711878 -0.632357 0
0.315272 0.126922 0
0.71702 0.914593 0
-0.0619315 0.477882 1
-0.408972 0.46473 1
-0.690645 -0.688096 0
-0.515552 0.944606 1
-0.169862 -0.841336 1
-0.600368 0.298529 0
0.966169 0.726023 0
0.0994233 -0.247217 0
-0.690154 -0.414545 0
0.131203 -0.992098 1
-0.0635212 0.467287 1
-0.0856259 -0.774797 1
-0.775227 0.428694 0
-0.520504 -0.361826 0
0.151516 0.621953 1
0.741167 -0.777337 1
0.54896 0.201826 1
0.0514696 0.709602 1
-0.848672 0.65929 1
0.297782 -0.477347 1
0.72107 0.118646 0
0.481826 0.482033 0
-0.681317 0.842043 1
0.581264 0.434112 1
-0.782731 -0.794874 0
0.644963 0.00319692 0
0.419164 -0.817008 1
0.595509 -0.343942 1
-0.628717 0.609068 1
0.648688 -0.144933 0
-0.0845472 0.358009 0
-0.415273 -0.401299 0
-0.195248 0.0129801 0
-0.223616 -0.612444 0
-0.898324 0.344387 0
-0.92546 0.0235083 0
-0.133732 -0.570966 0
-0.406173 0.703799 0
-0.278802 0.302741 0
-0.412505 0.615529 1
0.480168 -0.402197 1
-0.306083 -0.866443 1
0.79526 -0.185529 1
0.656215 -0.92146 0
-0.228992 -0.204306 0
-0.968881 -0.97558 0
0.626386 0.119107 1
-0.417205 0.816897 1
0.139444 0.0470363 1
-0.103035 -0.451581 1
0.770077 -0.504648 1
-0.224142 0.40738 1
0.627617 -0.410719 1
0.217339 -0.527033 0
-0.851948 -0.978254 1
-0.20615 -0.229337 0
0.676729 -0.679596 1
0.698945 -0.530806 0
-0.615358 -0.490584 0
-0.922611 -0.819004 1
0.792818 -0.913581 1
-0.958186 -0.50959 0
0.259928 0.855668 0
-0.866355 0.0929079 1
0.408665 0.713678 1
0.28792 0.0903251 0
0.0621155 0.819606 0
0.408808 0.859257 0
0.675406 0.369824 1
-0.72801 0.766747 1
0.0348672 0.299075 0
0.369157 0.0241109 1
0.173368 0.176248 0
-0.662953 -0.0476608 0
-0.522371 -0.237743 1
-0.254174 -0.858725 0
-0.7435 0.338587 1
0.37653 0.973984 0
-0.0467116 -0.648679 0
-0.0830567 -0.581393 1
0.748382 -0.0411207 0
-0.538416 -0.468821 1
0.0684949 0.810156 0
0.0763279 -0.9494 0
0.21246 -0.704497 0
-0.756184 -0.242297 1
0.809783 -0.147292 0
-0.0883041 -0.535661 1
-0.563304 0.666914 0
-0.598965 0.692697 0
0.371991 -0.383224 1
0.371748 -0.158437 1
-0.25151 0.418255 1
0.527293 -0.864445 0
0.450783 0.948337 1
-0.81329 -0.125568 1
0.326821 -0.986405 1
0.124611 -0.17031 1
-0.762001 0.929426 1
-0.364048 -0.949105 0
0.602351 -0.0421748 1
-0.892038 0.0906991 1
0.0881762 0.196616 1
0.439973 0.0294848 0
-0.237277 0.775278 0
-0.197085 -0.77599 0
-0.0618641 0.655077 1
-0.317877 -0.565248 0
0.856273 0.1688 1
-0.962705 -0.982894 0
0.535763 -0.98907 1
0.660478 0.179235 1
0.695871 0.339331 1
-0.434076 -0.76517 1
0.943357 -0.897921 0
0.369588 0.962283 0
-0.549604 -0.6508 1
-0.840556 0.511442 0
0.460861 0.850561 0
-0.475184 0.984892 0
-0.266309 -0.238498 0
-0.781282 0.853536 0
-0.853906 -0.613742 0
0.616372 0.522215 1
-0.514155 0.788528 1
0.15061 0.66748 1
-0.21332 -0.50166 1
0.00287296 -0.94097 0
-0.3359 0.421835 0
-0.811636 -0.798022 1
0.385564 0.083763 1
0.74485 -0.121603 1
-0.356492 0.968052 1
-0.213206 0.965005 0
-0.58214 0.131524 1
0.345494 0.217964 1
0.748206 -0.836812 0
-0.248241 0.218341 1
0.599162 -0.272989 0
-0.237946 -0.599291 1
0.343562 -0.767258 1
-0.669624 -0.816609 0
0.611246 -0.552719 0
0.353986 -0.474813 0
0.325026 0.825889 1
-0.776976 -0.766674 0
-0.816459 0.473998 1
0.618872 -0.929111 0
0.332312 -0.15104 1
-0.442328 -0.861473 0
0.997 -0.307416 1
-0.359674 0.0962023 0
-0.552831 -0.103041 0
-0.808956 0.313086 0
-0.39256 -0.708956 0
0.710118 0.900155 1
-0.978831 0.4993 0
-0.000325445 0.912937 1
-0.347879 0.474519 0
-0.481333 0.1282 0
-0.782351 -0.47067 1
-0.635682 0.56438 0
0.540247 -0.866848 0
0.990957 0.469516 1
-0.94509 0.964929 1
0.541907 0.0955412 1
0.768379 0.07201 1
-0.931016 -0.926085 0
-0.62976 -0.629844 0
-0.552696 -0.111322 0
-0.474749 -0.562394 1
0.698016 0.983337 1
0.722648 -0.0324326 0
-0.930827 -0.0974255 1
0.670953 -0.131853 0
-0.67234 -0.531605 1
-0.769779 -0.425785 1
0.948413 -0.963361 1
-0.308317 0.946256 1
0.225134 0.384522 1
0.775766 0.884295 1
-0.659147 -0.569277 1
-0.429313 0.490357 1
0.534036 0.418744 1
-0.534623 -0.731147 0
0.0646366 -0.580102 0
-0.932118 -0.00902162 1
-0.977989 0.593493 1
-0.54159 -0.42344 1
-0.853971 -0.618348 0
0.0826199 -0.132697 0
-0.785952 -0.846081 1
-0.293056 -0.795998 1
-0.135842 -0.921544 0
0.0911787 -0.126446 0
-0.0904535 -0.612408 0
-0.893871 0.276469 1
0.443652 -0.132981 0
0.690791 -0.850529 1
-0.00667221 0.158693 0
0.722634 0.0573043 1
0.661828 0.124595 1
0.586099 0.675275 1
-0.983075 0.244271 0
-0.446849 0.475138 1
0.881577 -0.785623 0
0.198943 0.849055 1
0.558858 -0.894983 0
-0.616054 0.185488 0
-0.161568 -0.158914 0
-0.444741 -0.123179 1
0.956555 0.186806 0
0.325882 0.818822 1
-0.457198 0.960993 0
0.685016 -0.485255 1
-0.942539 0.222472 0
0.912355 0.810557 1
0.0815894 -0.651946 1
0.83352 0.392192 1
-0.311277 0.988275 1
-0.304666 -0.2499 1
-0.537254 -0.708401 0
-0.405584 -0.919145 1
-0.259341 -0.965097 1
0.483729 -0.442618 1
0.385712 0.0563133 1
0.325101 -0.149834 1
0.378587 -0.649626 0
-0.132144 -0.185794 0
-0.83752 0.775941 0
-0.91297 -0.367484 0
-0.575794 -0.326847 0
0.270644 0.957515 1
0.291092 0.935774 1
0.534571 -0.688825 0
-0.391649 -0.212886 1
0.611796 -0.406623 1
-0.480353 0.0991844 1
0.662354 -0.502662 0
-0.652358 0.364404 0
-0.409597 0.688608 1
-0.146296 0.685816 0
-0.17728 -0.07997 1
0.379121 -0.254912 0
0.0794558 0.233927 0
-0.108515 0.359256 1
0.696154 -0.138562 0
0.213296 0.531196 1
0.160444 0.621478 1
0.63377 0.378541 1
-0.296458 -0.0527435 0
0.203012 -0.932738 0
0.234571 0.433508 0
0.707434 -0.192488 1
0.272974 0.198198 1
0.191853 0.443408 1
0.979962 0.552467 0
-0.582461 -0.344012 0
-0.430656 -0.92995 1
0.856829 0.848115 0
0.329751 0.425232 1
-0.531984 0.298014 0
0.273142 -0.974632 0
0.73142 0.743596 0
-0.272824 0.0471443 1
0.393716 0.277852 1
-0.400707 0.553838 1
0.576921 -0.454575 0
0.568076 -0.0664259 0
0.804006 0.76811 1
0.906894 0.584364 0
-0.852993 -0.823876 0
0.556085 -0.37047 1
0.188234 0.262306 1
0.501286 -0.956891 1
0.991426 -0.816851 0
-0.772461 -0.0460401 1
0.403225 -0.628498 1
-0.536894 0.769163 1
-0.371965 0.167804 1
-0.158011 -0.253654 1
0.900638 -0.177123 1
-0.0373001 0.878518 1
-0.651055 -0.603934 0
-0.410162 -0.944846 1
0.162232 0.448519 1
-0.885924 -0.586731 1
0.376816 -0.448509 0
-0.775408 -0.560515 0
0.407646 0.628952 0
-0.0225627 0.446877 1
-0.870831 -0.882053 0
0.151573 -0.523484 1
0.840479 -0.65809 1
-0.118859 -0.659689 1
-0.259666 0.790859 0
0.488195 0.711556 1
0.0786959 -0.195053 0
-0.030724 -0.757564 1
-0.0603488 0.285148 1
-0.516612 0.695649 0
0.304024 0.714846 0
-0.0249952 -0.349771 1
0.79456 -0.643194 0
-0.454483 0.323715 0
0.263128 0.95206 1
0.293626 -0.545873 0
0.839427 -0.752931 0
0.498975 -0.154879 0
0.782679 -0.881923 0
0.329301 -0.201415 0
0.150969 0.509742 0
0.20947 -0.0395667 1
-0.326844 -0.631328 1
-0.238739 0.405694 1
0.0900538 -0.59386 0
-0.220958 -0.0521171 0
0.129872 0.348815 0
0.228438 -0.0862078 1
0.071847 0.298334 0
0.866564 1 1
-0.791148 0.6777 0
0.899456 -0.695301 1
-0.00967576 -0.709063 1
-0.497711 0.456022 1
0.711887 -0.130311 1
0.276616 0.0848284 0
-0.90941 -0.50022 0
0.2297 0.337165 1
-0.296584 0.404632 1
1 0.259409 1
0.438231 0.438676 0
-0.219146 -0.255033 0
0.908648 -0.499328 0
-0.298366 0.336478 0
0.697072 0.00384674 0
0.228825 0.949551 1
0.721594 0.953787 0
0.533074 -0.716271 1
0.203909 0.872565 0
-0.400664 0.471486 0
-0.305914 -0.165996 0
0.500332 0.664142 1
0.558595 -0.93027 1
0.364359 -0.826501 0
-0.677341 0.257012 1
-0.626992 -0.710141 1
0.668754 -0.71736 0
-0.0513295 0.776661 0
0.94787 0.299644 1
-0.0903156 0.936406 0
0.616643 0.122779 1
-0.410853 0.251177 1
-0.0991529 0.576132 0
0.922313 0.851614 1
0.229615 0.287994 0
0.422462 0.975468 1
0.942916 0.249106 1
-0.348788 -0.302852 0
0.161558 0.746919 0
-0.483631 -0.692313 0
-0.829708 0.702702 0
-0.421531 0.094086 1
0.751031 -0.593105 1
-0.448331 0.158616 0
0.287331 0.497097 0
0.799654 0.997098 0
-0.111957 0.0122645 0
0.638164 -0.0965992 1
-0.930931 -0.461453 1
0.657931 0.369895 1
0.951341 -0.908412 1
0.640957 0.31488 1
0.375403 0.903286 0
-0.215687 -0.0952488 0
0.840997 0.839801 0
0.103529 -0.124001 1
-0.485048 0.981169 0
-0.232129 0.350991 0
-0.769143 0.527788 1
-0.623672 -0.20435 0
-0.20397 -0.827837 0
0.0211273 -0.283731 1
-0.595044 -0.94338 0
0.643462 -0.178228 0
-0.264979 0.950936 0
-0.497251 0.400702 1
-0.680647 0.164098 0
-0.816635 0.645567 1
0.261934 -0.0316369 1
-0.567649 -0.053764 1
-0.97717 -0.646733 1
0.00279566 0.0184878 0
0.92218 -0.090218 0
0.772539 0.704817 0
-0.35413 0.308275 1
0.000252672 -0.355607 0
0.863112 -0.244866 1
-0.248289 0.102563 0
0.275729 0.977334 1
0.498197 0.682691 0
-0.531391 0.104377 1
-0.40003 0.423165 0
-0.0473677 -0.0219618 0
-0.71446 -0.828574 1
-0.273842 -0.129468 1
-0.0702392 -0.68134 0
0.622169 0.270204 0
-0.222105 -0.314769 1
-0.163313 -0.829407 1
0.475477 -0.73985 0
0.276671 0.788931 1
0.656336 0.830999 0
0.355089 -0.209131 0
0.0617805 -0.762276 0
0.435657 0.83838 0
0.96002 -0.947898 1
-0.584094 -0.768033 0
-0.185343 -0.131215 0
-0.901599 -0.379935 1
-0.822272 -0.652236 0
-0.434179 -0.0475817 0
0.424501 0.142539 1
0.434334 0.82515 0
0.0288797 0.427006 0
-0.00472951 -0.505663 1
-0.19054 -0.752416 0
-0.194428 -0.84756 1
-0.989558 -0.806331 1
-0.487996 0.644134 1
-0.41605 -0.414863 0
0.585706 -0.0367801 0
-0.436284 -0.387573 1
-0.0314667 0.282342 1
0.898368 0.629668 0
-0.927901 0.035648 0
0.450449 -0.570384 0
0.954832 -0.952886 1
0.782824 -0.0302989 0
-0.121058 -0.669951 1
0.0864382 0.253373 0
-0.930177 -0.676492 1
-0.992797 -0.549661 0
0.868257 0.962267 1
0.463159 0.846319 0
0.620015 -0.950551 0
-0.0187617 0.326348 0
0.850359 -0.197436 0
-0.226936 -0.962621 1
-0.821319 0.701395 0
0.326181 0.743397 0
0.513959 0.259631 1
-0.139927 -0.336912 0
0.859016 0.903962 1
-0.198832 0.716305 1
0.519276 -0.678787 0
0.27152 0.148996 1
-0.161003 0.151044 1
-0.0923703 -0.423437 0
0.70276 -0.0929802 0
0.74174 -0.114023 1
0.584667 -0.431393 0
-0.829992 0.746324 0
0.0331686 0.0417676 0
0.0856817 0.337884 1
0.271435 -0.443477 1
0.0522772 -0.666479 1
0.714503 0.497095 1
-0.754644 0.436345 0
0.215726 0.670234 0
0.638432 0.724017 1
-0.322482 -0.0216159 1
0.290929 -0.138694 0
-0.629472 0.0841306 1
-0.0290048 -0.187401 1
-0.744807 -0.838196 1
-0.660968 0.54573 0
0.857224 0.842639 0
0.755957 -0.838401 0
0.18286 0.425996 1
0.59424 -0.70261 1
0.119323 0.343123 0
0.559948 -0.638923 0
0.415379 0.790951 1
0.718865 -0.2665 0
-0.255859 -0.428761 0
-0.8294 -0.0312399 0
0.260052 0.400693 0
-0.399022 -0.968959 0
0.123589 0.75037 0
0.472561 -0.177482 0
0.801271 0.381944 1
0.556482 -0.232603 0
0.508586 0.746077 0
0.162382 -0.269952 0
0.141169 -0.079953 0
0.931804 0.786265 0
-0.468727 -0.314832 1
-0.596025 -0.581755 0
0.331279 0.62087 1
-0.93478 0.4523 0
0.422637 0.123591 1
-0.00283751 0.799076 0
0.525028 0.862719 1
-0.319003 -0.045077 1
-0.730863 -0.731881 0
0.627245 -0.701038 0
-0.708149 -0.511896 0
-0.421278 -0.718828 1
0.365709 -0.036217 0
-0.588539 0.00446628 0
-0.753474 0.0198341 0
0.384212 0.558279 0
-0.853568 -0.130683 1
0.162861 0.890485 1
-0.53615 -0.234425 1
0.280254 -0.561315 0
0.691751 -0.0368203 1
-0.684737 0.0746539 1
-0.2286 -0.147743 1
0.111829 0.542596 0
-0.785933 -0.347129 0
-0.630325 -0.504448 1
-0.671556 0.096302 1
-0.539536 -0.485417 1
-0.0204248 0.8637 1
0.77458 -0.193239 1
0.306855 -0.480087 0
0.319064 0.185452 0
0.143011 -0.776766 1
0.581303 0.84097 1
0.998257 -0.961602 1
-0.774273 0.251745 0
-0.70692 -0.46343 1
-0.872914 0.959018 0
-0.17962 -0.615217 1
0.890794 0.377469 1
-0.0763146 0.109355 0
-0.702902 -0.0618769 1
-0.0799169 -0.323894 1
0.0111327 -0.301219 0
0.6881 -0.64045 1
-0.105361 -0.0910965 1
-0.511207 -0.406537 1
0.67422 -0.358352 0
0.123997 0.350465 0
0.797351 -0.54232 1
-0.131771 -0.723336 0
0.0082692 -0.232685 1
0.584703 0.814783 1
0.185275 0.732672 0
-0.242124 -0.93105 1
0.861231 0.0692101 0
0.0531463 0.282598 0
0.490937 0.573166 1
-0.783144 -0.516123 0
0.82107 -0.618357 1
-0.314718 0.649912 0
0.983308 -0.946978 1
-0.377406 -0.660175 1
0.76398 -0.681805 0
-0.308549 -0.411562 1
-0.637359 0.747666 0
-0.735896 0.380457 1
-0.155046 0.624252 0
-0.758324 0.710564 1
0.0345663 -0.952539 0
-0.411829 0.780311 0
-0.106596 0.280442 0
0.958482 0.654609 1
0.202039 -0.723119 0
-0.676011 0.627191 1
0.434124 0.879115 0
-0.0409204 -0.990281 1
-0.246957 -0.0453339 0
-0.973001 0.320126 1
0.180044 -0.216017 0
0.805945 -0.408933 1
0.377075 -0.366192 1
0.771355 0.982198 0
-0.510916 0.789642 1
-0.865375 -0.090485 0
0.415249 0.888394 0
0.480888 0.580649 1
0.283679 0.260504 0
-0.747779 0.42472 0
0.0748476 -0.944956 0
-0.316733 -0.857485 1
-0.98259 0.247409 0
0.184078 -0.17688 1
0.574526 0.283048 1
0.975073 -0.0340977 0
0.771244 -0.949547 1
0.100533 -0.486506 0
-0.198484 -0.830957 1
0.348816 -0.818571 0
0.80005 -0.217076 0
0.740028 0.279433 1
-0.0917198 0.117587 0
-0.866516 -0.0249533 0
-0.560769 0.959645 1
-0.812841 0.878073 1
0.391508 0.769043 0
0.359923 0.542981 0
-0.192234 -0.923637 0
-0.987401 0.724575 1
-0.0625031 -0.368673 1
0.0677266 0.516729 1
-0.09784 -0.518312 1
-0.204507 -0.409193 0
-0.132974 0.0726138 0
0.362712 0.495231 1
0.968414 0.243437 1
0.791942 -0.283555 0
-0.148056 0.0881436 0
-0.882184 0.833779 1
-0.474884 0.242358 1
-0.848773 -0.437372 0
-0.689839 -0.370953 1
0.388695 -0.0785277 0
0.223248 -0.856165 1
-0.380862 -0.0104435 1
-0.209555 -0.0323595 0
-0.229272 -0.252943 0
0.00169612 0.0879977 0
0.320547 0.191298 0
0.968969 -0.818609 0
-0.0636952 0.410425 1
0.696463 -0.908623 0
-0.959473 0.343761 1
-0.334771 0.974614 1
-0.708439 0.155155 1
0.733846 -0.474188 0
0.633173 -0.246956 1
-0.0771239 0.429429 1
0.298332 0.520996 1
0.219304 0.00385469 0
-0.696873 0.0369449 1
0.255114 0.373465 1
-0.0429243 0.429574 1
0.0269055 -0.972695 0
0.421571 -0.258983 1
-0.456402 0.626003 1
0.390658 0.514213 0
0.30299 0.0494899 1
0.876933 -0.278752 1
0.0715342 -0.415769 1
-0.831449 0.459809 1
0.759994 0.238853 1
0.559156 0.1136 0
0.666002 -0.000438213 1
-0.502096 0.379808 0
0.835214 0.283704 0
0.225102 0.316117 1
0.776691 0.675099 1
0.191351 -0.696227 0
0.946022 -0.241651 0
0.330949 0.908727 0
-0.632883 -0.0258643 0
-0.0672982 0.0742547 1
0.715522 -0.804971 0
-0.444491 -0.728566 1
0.352663 -0.347846 1
0.165949 0.216661 1
-0.40198 -0.794569 1
-0.498264 -0.717212 1
-0.408607 -0.0654573 0
-0.727029 0.5953 1
0.715593 -0.857721 0
0.668569 -0.0898423 1
-0.72543 0.190011 1
0.524886 -0.230289 0
0.324413 -0.929121 1
-0.0461606 0.727157 0
0.386555 -0.571783 1
0.565893 0.906572 0
-0.844544 0.757668 0
-0.253939 -0.968551 1
0.268656 -0.321231 0
-0.215657 0.759024 0
-0.549126 0.179386 1
-0.41444 0.159771 0
0.64316 -0.315883 0
-0.737147 0.08334 0
-0.429165 -0.271088 0
0.094816 -0.107243 0
0.355113 0.815715 1
0.875371 0.363183 1
0.118158 0.905148 0
-0.225847 0.515009 0
-0.189029 -0.591759 0
0.317257 0.901301 0
0.106975 0.339294 0
0.876832 -0.339571 0
-0.946625 -0.968772 0
0.467866 -0.824634 1
0.151393 0.217548 1
0.884773 -0.752919 0
0.227462 -0.261377 1
-0.31957 -0.133866 0
-0.63001 0.737074 0
-0.123806 -0.218239 1
0.613652 -0.675504 1
0.269671 0.581419 1
-0.601243 -0.212469 1
0.105392 -0.161344 1
0.28777 -0.904769 0
0.879134 -0.021362 1
0.0745349 -0.0544436 1
0.229815 -0.524037 0
-0.36244 0.499545 0
0.577705 -0.230035 0
0.294111 -0.515823 0
-0.311504 -0.603553 1
0.879311 0.630462 0
0.198907 -0.337249 1
0.706465 0.0160163 1
0.781881 -0.797745 1
-0.201733 -0.162466 1
-0.103034 -0.114971 0
-0.859763 0.0477908 1
0.178714 -0.251311 0
0.0161099 -0.793313 0
0.528046 0.646112 1
-0.49651 0.906637 0
-0.370522 -0.691237 1
-0.300351 0.767227 0
0.64893 0.499024 0
0.282291 0.787951 1
-0.767281 -0.569179 0
0.977471 0.0415683 1
-0.362793 0.151599 1
-0.399447 -0.9231 0
0.630402 0.0807577 0
0.812079 0.0159939 0
-0.172638 -0.00235997 1
-0.159229 -0.388691 0
-0.862257 -0.222488 0
0.419697 0.0155253 0
0.0218916 0.5582 1
0.99642 0.671085 1
0.505209 0.899867 1
-0.356567 -0.873647 1
-0.434928 -0.173428 1
0.226124 -0.13496 0
0.441637 -0.247911 1
-0.485778 -0.806861 0
0.968441 0.469005 1
-0.481715 0.559093 0
0.0350271 0.137367 1
-0.628142 -0.549557 1
-0.804561 -0.910707 1
-0.181534 0.24071 0
-0.276317 -0.936681 1
0.115234 -0.510973 1
0.779784 0.347645 0
-0.00272608 0.82831 1
-0.29162 -0.831971 0
0.964019 -0.245753 0
0.571324 0.431607 1
-0.862766 -0.450006 0
0.673452 0.77054 1
-0.801979 -0.686538 1
0.315213 0.21526 1
0.883924 -0.474623 1
-0.380879 0.443908 0
0.534356 0.185934 0
0.883469 -0.998732 0
0.0347138 0.0523052 0
-0.32986 0.472961 0
0.0372036 0.840131 0
-0.616918 -0.424007 0
-0.240703 0.705987 0
-0.80241 0.354784 1
0.189257 0.559737 0
-0.909317 -0.964767 0
-0.21713 -0.265735 0
-0.419626 -0.739634 1
-0.263238 -0.117708 1
0.9492 -0.340928 1
0.310509 -0.460394 0
0.926797 0.634083 1
-0.181508 -0.717798 0
0.601301 0.0960046 0
0.652821 -0.505421 0
-0.918162 0.320618 1
-0.822261 0.204173 1
0.339555 -0.757398 1
-0.184828 0.55777 1
0.928223 -0.186449 1
0.190588 0.114371 0
0.134486 0.265037 1
0.677534 0.54628 1
-0.360499 -0.55298 0
0.130682 0.673224 1
-0.0109951 0.303262 0
-0.474031 -0.470177 0
0.601418 -0.624137 1
0.102007 -0.982015 1
-0.925654 0.825249 0
0.248556 -0.750317 0
-0.781874 0.211715 0
-0.801919 -1 0
0.542907 0.213235 1
-0.402441 0.697582 1
-0.587943 0.0442423 0
0.0383518 -0.517776 0
-0.731392 0.445086 0
0.949102 -0.844411 0
0.577934 -0.406718 0
0.741658 -0.801732 0
0.248585 -0.348387 0
-0.807548 0.801603 1
0.970767 0.672189 1
0.675479 0.116483 1
-0.679682 -0.402373 0
0.252582 0.89725 0
-0.419324 -0.383697 1
-0.241252 0.123274 0
-0.644487 -0.521915 1
0.131399 0.951105 0
-0.36255 0.239785 0
-0.993718 -0.0391149 1
-0.0204855 -0.799207 1
0.140163 0.902633 0
-0.230157 0.105813 0
-0.386655 -0.275514 1
0.34116 -0.247433 0
0.88561 -0.110697 0
-0.495744 0.873797 1
-0.645949 -0.017145 0
0.778259 0.0414252 1
-0.920488 0.320618 1
-0.627225 0.801796 1
0.539084 0.787296 0
0.439343 0.0792504 0
0.857806 0.493946 0
-0.469714 -0.108619 1
0.825364 0.311459 1
0.408158 -0.532947 0
0.0231132 -0.914576 0
-0.303296 0.728526 1
-0.610725 -0.631907 0
0.148357 0.218709 1
-0.552191 -0.158091 0
0.673369 -0.966734 0
0.78861 -0.217954 0
0.938297 0.176665 0
-0.131852 0.334713 1
0.430326 -0.481072 1
0.847008 -0.293723 1
0.856957 0.407726 0
-0.979875 -0.793743 0
-0.277109 -0.277678 0
0.959465 -0.479547 0
-0.117412 0.401048 0
-0.620007 -0.424237 0
0.0584549 -0.363938 0
0.676888 -0.38275 0
-0.806433 -0.59026 1
0.76051 -0.432827 0
0.595942 0.88916 1
0.529354 0.737047 0
-0.321377 -0.410367 1
0.171814 0.563563 0
-0.916285 -0.952197 0
0.389585 0.887607 1
0.174522 -0.940537 1
-0.821023 0.807818 1
-0.292204 -0.510477 1
0.0274662 0.694097 0
-0.754658 0.828514 0
-0.540098 -0.280971 1
0.0534495 -0.200191 1
0.682082 0.0111273 0
0.661553 -0.673372 1
-0.804454 -0.963691 1
-0.0129683 -0.569049 1
-0.195531 -0.990287 0
0.801247 -0.903122 0
-0.266436 0.679948 1
-0.632437 0.196911 0
0.585892 -0.867339 0
0.801148 -0.811183 1
0.0337527 -0.162398 0
-0.993905 0.0487187 0
-0.0905222 0.198266 0
0.978599 -0.864049 0
0.168878 -0.101908 1
0.494464 -0.677968 1
-0.456905 0.882922 1
0.0539646 -0.218572 1
-0.578545 -0.0376908 1
0.912456 -0.0380114 0
0.485842 -0.677994 1
-0.924446 0.562641 1
-0.96217 -0.132584 0
0.72806 -0.910767 1
0.659865 0.293434 0
-0.692198 -0.870248 0
0.295458 -0.132638 0
-0.519957 0.0423285 0
-0.731598 -0.395522 0
0.589194 -0.923352 1
0.503622 -0.468235 0
0.236078 -0.394789 0
0.935699 -0.733458 1
-0.0792202 0.545785 0
0.02228 0.927455 1
0.827304 0.770744 1
-0.337249 0.940499 1
-0.104224 0.762092 1
-0.358637 0.106573 1
